TranscriptID	XBE1	XBC1	XBE2	XBC2	XSE2	XSC2	XTE2	XTC2
GTX0536PRED_011125-T1	0.306	0.318	0.244	0.255	0.236	0.284	0.42	0.304
GTX0536PRED_011126-T1	0.214	0.188	0.142	0.08	0.057	0.089	0	0.15
GTX0536PRED_011127-T1	0.487	0.362	0.433	0.354	0.905	1.477	2.006	0.86
GTX0536PRED_011128-T1	0.776	1.098	1.415	1.459	0.035	0.086	1.728	1.415
GTX0536PRED_011129-T1	0.983	0.708	0.956	0.809	0	0	0.77	0.513
GTX0536PRED_011130-T1	2.12	1.173	1.178	1.002	1.673	2.276	1.529	0.967
GTX0536PRED_011131-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011132-T1	3.404	2.638	3.045	2.346	2.697	2.77	3.539	3.579
GTX0536PRED_011133-T1	3.772	3.606	4.422	4.145	2.097	2.887	3.435	2.514
GTX0536PRED_011134-T1	2.642	4.273	4.632	5.143	0.403	0	3.766	3.95
GTX0536PRED_011135-T1	0	0	0	0	2.255	1.432	0	0.345
GTX0536PRED_011136-T1	0	0	0	0.011	0	0.087	0	0
GTX0536PRED_011137-T1	0.609	1.201	1.942	2.393	0.444	0.6	2.511	1.981
GTX0536PRED_011138-T1	0.136	0.075	0.06	0.013	0	0	0.015	0.043
GTX0536PRED_011139-T1	0	0	0.04	0	0.253	0.114	0.196	0.076
GTX0536PRED_011140-T1	0.139	0.077	0.115	0	0	0	0	0
GTX0536PRED_011141-T1	1.402	1.85	1.643	1.341	0.788	0.919	1.389	0.94
GTX0536PRED_011142-T1	3.628	3.683	3.219	3.666	1.809	2.848	1.416	2.147
GTX0536PRED_011143-T1	21.738	20.238	19.765	19.64	10.621	15.448	14.996	20.92
GTX0536PRED_011144-T1	22.097	21.184	25.83	5.603	0	0	13.062	27.697
GTX0536PRED_011145-T1	3.64	3.226	3.198	2.701	1.299	2.197	2.144	1.452
GTX0536PRED_011146-T1	2.333	2.492	2.424	2.079	0	0	0.746	0.872
GTX0536PRED_011147-T1	4.084	4.021	4.144	3.477	1.505	1.291	3.432	2.36
GTX0536PRED_011148-T1	1.349	2.161	1.304	1.461	0.563	0.642	1.397	1.094
GTX0536PRED_011148-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011149-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011150-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011151-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011152-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011153-T1	0	0	0	0	0.195	0.133	0	0
GTX0536PRED_011153-T2	0.879	0.627	0.664	0.594	0	0	0.63	0.374
GTX0536PRED_011154-T1	71.035	62.553	95.484	60.508	14.914	14.452	85.915	49.102
GTX0536PRED_011155-T1	1.484	1.16	1.055	0.743	1.895	2.132	0.531	0.935
GTX0536PRED_011156-T1	0.699	0.731	0.607	0.258	0.317	0.325	0.241	0.23
GTX0536PRED_011157-T1	5.237	4.305	3.975	3.913	1.348	2.067	2.885	2.697
GTX0536PRED_011158-T1	3.36	3.165	4.499	3.954	2.576	2.897	4.447	4.947
GTX0536PRED_011159-T1	2.055	2.891	1.715	1.663	0	0.711	1.06	1.192
GTX0536PRED_011159-T2	0	0	0	0	0.078	0	0	0
GTX0536PRED_011160-T1	0.141	0.194	0.232	0.491	0	0	0.113	0.074
GTX0536PRED_011161-T1	7.319	5.974	8.295	9.092	5.027	7.944	8.322	4.735
GTX0536PRED_011162-T1	0.75	0.559	0.613	0.407	0.096	0.202	1.532	0.483
GTX0536PRED_011163-T1	3.314	2.691	2.892	3.044	0.793	0.744	2.143	2.267
GTX0536PRED_011164-T1	1.542	1.204	1.358	1.229	0.422	0.608	0.985	1.18
GTX0536PRED_011164-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011165-T1	16.942	16.458	21.524	14.882	14.343	13.326	7.944	6.312
GTX0536PRED_011166-T1	0.054	0	0	0.017	0	0	0.058	0
GTX0536PRED_011167-T1	0	0	0	0	0.064	0.068	0	0
GTX0536PRED_011168-T1	0.047	0.154	0.172	0.176	0.031	0.212	0.101	0.247
GTX0536PRED_011168-T2	0	0	0	0	0	0	0	0.094
GTX0536PRED_011168-T3	0	0	0	0	0	0	0	0
GTX0536PRED_011169-T1	0	0	0	0	0.026	0	0	0.084
GTX0536PRED_011170-T1	2.819	2.035	2.249	1.179	0.655	1.326	1.415	2.189
GTX0536PRED_011171-T1	12.758	12.63	15.266	18.281	2.258	3.777	13.102	9.97
GTX0536PRED_011172-T1	2.854	1.888	3.277	3.074	0.955	1.097	2.768	2.599
GTX0536PRED_011173-T1	2.662	3.288	3.099	2.019	0.622	0.602	3.207	2.003
GTX0536PRED_011174-T1	1.185	3.427	3.467	1.965	0.826	1.377	2.483	1.744
GTX0536PRED_011175-T1	6.815	6.121	7.089	5.239	0.64	1.051	6.953	3.512
GTX0536PRED_011176-T1	2.102	2.697	1.762	1.886	0.478	0.662	1.692	1.427
GTX0536PRED_011177-T1	5.789	4.867	7.142	6.169	1.699	2.183	4.707	4.395
GTX0536PRED_011178-T1	0.019	0.016	0.005	0	0	0	0.036	0.015
GTX0536PRED_011179-T1	0	0	0	0	0	0	0	0.505
GTX0536PRED_011180-T1	0	0	0	0	0	0	0	2.011
GTX0536PRED_011181-T1	6.113	6.286	10.47	10.951	1.666	2.03	15.379	8.15
GTX0536PRED_011182-T1	0	0	0.02	0	0	0	0	0
GTX0536PRED_011183-T1	0	0	0	0	0	0	0	0.201
GTX0536PRED_011184-T1	2.977	2.597	3.328	2.577	1.039	1.714	2.138	2.16
GTX0536PRED_011185-T1	0.073	0	0	0	0	0	0	0
GTX0536PRED_011186-T1	4.14	3.367	2.338	2.337	0.52	0.852	2.734	2.703
GTX0536PRED_011187-T1	0.216	0.156	0.164	0.089	0.023	0.025	0.153	0.132
GTX0536PRED_011187-T2	0	0.051	0	0	0	0	0.099	0
GTX0536PRED_011187-T3	1.543	1.113	0.998	0.615	0.209	0.219	0.884	0.77
GTX0536PRED_011188-T1	17.017	20.276	28.611	22.347	9.061	8.63	12.978	8.948
GTX0536PRED_011189-T1	1.13	1.809	2.132	1.012	0	0	0.141	0
GTX0536PRED_011189-T2	0.131	0	0	0	0	0	0	0
GTX0536PRED_011189-T3	0	0	0	0	0	0	0.009	0.042
GTX0536PRED_011190-T1	0	0.081	0.161	0	0	0	0	0
GTX0536PRED_011191-T1	0.8	0.807	1.12	0.852	0.584	0.586	1.032	0.788
GTX0536PRED_011192-T1	0.519	0.536	0.536	0.126	0	0	0.08	0.115
GTX0536PRED_011192-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011192-T3	1.812	2.385	2.064	2.384	0.908	0.76	1.405	1.432
GTX0536PRED_011193-T1	1.97	1.183	2.193	1.573	0.797	1.029	1.449	0.903
GTX0536PRED_011194-T1	0.065	0	0.014	0	0.052	0.068	0	0.152
GTX0536PRED_011195-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011196-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011196-T2	0.598	0.877	0.457	0.446	0.061	0.096	0.543	0.695
GTX0536PRED_011197-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011198-T1	0.259	1.224	2.203	0.451	0	0	0	0
GTX0536PRED_011199-T1	0	0	0	0	0	0.321	0	0
GTX0536PRED_011200-T1	10.648	11.143	2.053	1.495	0	0	17.286	5.845
GTX0536PRED_011201-T1	1.717	1.661	1.597	1.453	0.924	0.993	0.311	0.74
GTX0536PRED_011202-T1	10.521	7.525	7.9	7.299	3.289	4.824	6.407	4.507
GTX0536PRED_011203-T1	2.845	2.797	3.013	2.761	1.204	1.64	3.23	3.129
GTX0536PRED_011204-T1	12.05	11.848	13.846	11.64	7.117	9.675	8.912	8.426
GTX0536PRED_011205-T1	0.92	0.621	0.992	0.98	0.228	0.415	1.145	1.232
GTX0536PRED_011206-T1	3.26	3.726	4.274	3.87	1.832	2.542	3.1	3.244
GTX0536PRED_011207-T1	0	0	0.375	0	0	0	0.408	0
GTX0536PRED_011208-T1	58.478	50.073	61.641	55.157	41.248	56.406	42.228	46.795
GTX0536PRED_011209-T1	0	0.077	0.019	0	0	0	0.037	0
GTX0536PRED_011210-T1	2.958	2.1	3.497	1.562	1.537	3.557	2.074	2.631
GTX0536PRED_011211-T1	42.464	51.871	59.803	31.951	0	0	28.391	40.631
GTX0536PRED_011212-T1	3.05	2.819	2.429	2.361	1.051	0.575	2.774	1.893
GTX0536PRED_011213-T1	0.013	0.066	0.019	0.004	0.004	0.027	0.009	0.005
GTX0536PRED_011214-T1	2.539	2.818	2.899	2.61	0.764	0.922	2.336	2.525
GTX0536PRED_011215-T1	12.312	13.232	12.032	7.465	0	0	8.158	6.646
GTX0536PRED_011216-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011217-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011218-T1	2.634	2.713	2.351	2.271	1.742	1.832	2.356	3.473
GTX0536PRED_011219-T1	152.354	130.473	141.213	122.834	96.956	110.776	124.365	102.303
GTX0536PRED_011219-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011220-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011220-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011221-T1	1.353	1.179	1.242	1.211	0.642	0.528	0.665	0.887
GTX0536PRED_011222-T1	0.438	0.482	0	0	0	0	0.052	0
GTX0536PRED_011223-T1	3.972	4.844	7.36	4.849	2.482	2.136	5.457	5.179
GTX0536PRED_011224-T1	8.063	7.888	8.697	4.498	2.266	1.578	4.182	2.362
GTX0536PRED_011225-T1	17.228	17.255	18.548	13.483	12.354	12.127	14.701	11.591
GTX0536PRED_011226-T1	0.06	0.092	0.103	0.058	0.026	0.031	0.098	0.13
GTX0536PRED_011226-T2	1.227	1.89	1.625	1.102	0.763	0.871	1.434	1.909
GTX0536PRED_011227-T1	5.367	6.62	4.952	4.342	4.082	4.918	3.67	2.542
GTX0536PRED_011228-T1	87.949	97.435	44.761	30.748	27.322	35.91	56.28	41.364
GTX0536PRED_011229-T1	1.163	1.109	1.205	0.91	0.4	0.377	1.438	0.924
GTX0536PRED_011229-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011230-T1	0.726	0.402	0.472	0.502	0.011	0.035	0.388	0.358
GTX0536PRED_011231-T1	0.625	0.581	0.487	0.696	0	0	0.435	0.27
GTX0536PRED_011232-T1	8.127	6.65	11.853	8.874	1.872	2.044	7.43	7.585
GTX0536PRED_011233-T1	1.301	1.373	1.784	2.357	0	0	3.305	1.839
GTX0536PRED_011234-T1	5.645	5.531	6.057	4.027	3.232	3.823	7.634	5.982
GTX0536PRED_011235-T1	4.198	3.41	2.689	2.449	0.833	0.868	3.093	1.998
GTX0536PRED_011236-T1	4.267	4.226	5.105	4.619	2.266	2.479	3.284	4.536
GTX0536PRED_011237-T1	6.04	6.89	9.946	7.879	4.252	5.22	5.427	4.309
GTX0536PRED_011238-T1	1.761	3.161	2.009	2.257	1.145	0.74	1.565	1.533
GTX0536PRED_011239-T1	0.025	0.01	0.055	0.023	0	0	0.084	0.027
GTX0536PRED_011240-T1	1.411	1.274	1.542	0.714	0.313	0.443	1.103	1.03
GTX0536PRED_011241-T1	0.694	0.6	0.693	0.672	0.181	0.211	0.497	0.47
GTX0536PRED_011242-T1	1.284	0.118	1.173	0.099	0	0	1.602	1.221
GTX0536PRED_011243-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011244-T1	1.052	0.939	1.058	0.813	0.045	0.141	0.763	0.913
GTX0536PRED_011245-T1	3.118	4.931	4.833	4.095	2.906	3.149	3.409	3.964
GTX0536PRED_011246-T1	2.304	1.926	1.106	1.998	0	0	2.38	1.665
GTX0536PRED_011246-T2	1.368	1.175	2.49	1.936	2.637	3.069	1.197	0.835
GTX0536PRED_011247-T1	4.227	2.068	2.972	2.292	0	0	2	0.749
GTX0536PRED_011247-T2	0.337	0.555	0.191	0.141	0	0	1.056	0.339
GTX0536PRED_011248-T1	0.507	0.625	0.582	0.437	0	0	0.588	0.854
GTX0536PRED_011249-T1	16.119	5.735	0	1.143	0	0	8.704	6.82
GTX0536PRED_011250-T1	1.223	1.309	2.952	2.5	0	0	2.257	2.131
GTX0536PRED_011251-T1	1.57	1.295	1.532	1.402	1.731	1.246	0.998	1.505
GTX0536PRED_011252-T1	2.522	3.836	3.985	2.847	1.687	2.762	15.542	5.343
GTX0536PRED_011253-T1	0.608	0.149	0.836	0.775	0.296	0.34	0.988	0.414
GTX0536PRED_011254-T1	5.948	2.02	6.335	10.597	0	0	2.984	3.502
GTX0536PRED_011255-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011255-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011255-T3	1.583	1.429	2.082	1.825	0.846	0.699	1.525	1.046
GTX0536PRED_011256-T1	6.049	5.653	3.919	2.38	3.273	5.34	5.169	7.488
GTX0536PRED_011257-T1	0.181	0.177	0.111	0.142	0.11	0.042	0.054	0.149
GTX0536PRED_011258-T1	1.582	0.915	1.566	2.299	0.765	0.868	1.546	1.237
GTX0536PRED_011259-T1	0.056	0.076	0.102	0.161	0.035	0.012	0.048	0.202
GTX0536PRED_011260-T1	0.437	0.605	0.492	0.625	0.068	0.016	0.519	0.279
GTX0536PRED_011261-T1	66.933	67.826	81.292	68.37	16.175	18.044	65.847	55.502
GTX0536PRED_011262-T1	1524.25	1394.97	1506.72	940.431	548.092	567.608	1056.23	750.268
GTX0536PRED_011263-T1	2.438	3.75	4.043	3.361	1.123	0.764	0.358	0.664
GTX0536PRED_011264-T1	0.701	0.906	0.675	0.621	0.293	0.365	0.553	0.606
GTX0536PRED_011265-T1	4.874	4.98	7.019	4.443	0	0	3.564	3.75
GTX0536PRED_011266-T1	8.244	7.375	7.484	10.176	0.883	1.035	2.025	1.437
GTX0536PRED_011267-T1	136.071	105.029	152.876	105.154	40.812	37.056	157.002	96.485
GTX0536PRED_011268-T1	247.691	216.483	292.744	189.432	64.943	55.09	279.683	175.824
GTX0536PRED_011269-T1	1.971	4.143	2.575	6.905	0.413	0.431	0.692	0.856
GTX0536PRED_011270-T1	0	0	0	0	0	0	0.257	0.062
GTX0536PRED_011270-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011271-T1	12.226	23.693	20.948	22.047	0	0	16.438	16.689
GTX0536PRED_011272-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011273-T1	6.429	5.148	7.315	5.228	2.693	2.587	6.142	5.211
GTX0536PRED_011274-T1	12.292	14.239	12.241	9.672	3.64	6.048	13.186	13.595
GTX0536PRED_011275-T1	5.716	4.666	3.923	3.593	0.826	1.068	4.304	2.756
GTX0536PRED_011276-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011276-T2	0.917	1.087	0.932	1.18	0	0	0.618	0.814
GTX0536PRED_011276-T3	0	0	0	0	0.03	0.031	0	0
GTX0536PRED_011277-T1	4.203	4.26	3.004	2.476	1.315	1.848	2.207	2.822
GTX0536PRED_011278-T1	208.737	163.103	273.629	190.724	98.568	81.072	240.47	156.255
GTX0536PRED_011279-T1	1.183	0.852	1.406	1.291	0.673	1.302	1.069	1.408
GTX0536PRED_011280-T1	0	0.108	0.249	0.258	0.059	0.113	0.105	0.124
GTX0536PRED_011281-T1	0.001	0	0.001	0	0	0	0	4.632
GTX0536PRED_011281-T2	0.371	0	0.176	0	0.013	0	0	1.137
GTX0536PRED_011281-T3	0.519	0.959	1.144	1.037	0	0	0.62	0.43
GTX0536PRED_011282-T1	6.444	8.996	5.548	5.694	5.352	9.092	6.182	12.493
GTX0536PRED_011283-T1	19.186	10.489	13.657	9.489	1.054	1.238	11.56	7.798
GTX0536PRED_011284-T1	0.433	0.37	0.476	0.518	0.08	0.187	0.271	0.269
GTX0536PRED_011285-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011286-T1	0	0	0	0	1.014	0	0	0
GTX0536PRED_011287-T1	1.288	1.442	2.965	3.342	1.255	1.084	2.28	2.636
GTX0536PRED_011288-T1	3.587	3.721	5.49	4.343	5.542	5.664	5.36	3.545
GTX0536PRED_011289-T1	0.515	0.324	0.569	0.318	0.088	0.123	0.411	0.28
GTX0536PRED_011290-T1	1.523	1.432	1.42	1.5	0.438	0.463	1.088	1.265
GTX0536PRED_011291-T1	3.985	3.619	5.028	5.143	1.285	1.427	4.432	3.354
GTX0536PRED_011292-T1	1.669	2.125	2.2	2.149	1.079	0.869	1.511	1.63
GTX0536PRED_011293-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011293-T2	1.307	1.232	1.441	0.991	3.211	3.811	1.113	1.964
GTX0536PRED_011294-T1	2.456	2.195	3.501	2.912	0.927	1.406	4.967	3.193
GTX0536PRED_011295-T1	6.344	10.192	6.689	9.088	0.673	1.209	11.394	7.568
GTX0536PRED_011296-T1	4.206	5.526	7.993	5.696	0.788	1.655	5.486	4.731
GTX0536PRED_011297-T1	0.053	0.261	0.072	0.197	0	0	0.121	0.696
GTX0536PRED_011298-T1	0	0	0	0	0	0.165	0	0
GTX0536PRED_011299-T1	0.925	0.629	1.022	0.763	0.256	0.34	1.066	1.149
GTX0536PRED_011300-T1	23.356	18.567	12.926	10.391	6.165	8.356	21.183	18.43
GTX0536PRED_011301-T1	3.061	3.477	3.19	3.005	0.676	0.779	2.409	2.795
GTX0536PRED_011302-T1	1.608	1.445	2.059	1.652	0	0	1.302	1.133
GTX0536PRED_011303-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011304-T1	0.033	0.012	0.024	0.031	0.011	0.046	0.293	0.369
GTX0536PRED_011305-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011306-T1	3.362	1.813	2.48	2.039	1.426	1.74	2.168	2.035
GTX0536PRED_011307-T1	0.178	0.054	0	0	0	0	0	0.034
GTX0536PRED_011307-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011307-T3	0.042	0	0.135	0.06	0	0	0.235	0.222
GTX0536PRED_011308-T1	143.672	179.767	291.092	181.385	81.765	88.726	244.266	172.294
GTX0536PRED_011309-T1	1.448	0	0.52	1.36	0	0	1.318	0.785
GTX0536PRED_011309-T2	0	1.127	0.596	0	0.248	0.169	0	0
GTX0536PRED_011310-T1	1.234	1.03	1.358	1.209	0.548	0.761	1.52	1.537
GTX0536PRED_011311-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011312-T1	3.328	3.941	3.059	2.22	0.449	0.535	2.75	2.159
GTX0536PRED_011313-T1	1.421	2.101	0.965	0.861	0.552	0.533	0.878	0.791
GTX0536PRED_011314-T1	4.69	4.389	5.46	4.416	2.939	3.354	6.228	5.075
GTX0536PRED_011315-T1	0.001	0.001	0.002	0.001	0	0	0.003	0.002
GTX0536PRED_011315-T2	3.292	3.192	4.799	4.302	3.224	3.502	5.024	3.985
GTX0536PRED_011316-T1	76.032	123.703	88.076	76.383	67.045	86.957	65.147	66.015
GTX0536PRED_011317-T1	8.654	9.207	11.623	8.124	10.108	13.236	12.374	11.056
GTX0536PRED_011318-T1	0	0	0	0	0	0	0.078	0
GTX0536PRED_011319-T1	6.093	5.82	6.198	6.48	1.164	0.795	4.111	3.53
GTX0536PRED_011320-T1	2.248	2.881	2.547	2.438	2.454	4.253	2.661	3.299
GTX0536PRED_011321-T1	0.572	1.889	0.566	1.054	0.039	0.103	1.441	0.914
GTX0536PRED_011322-T1	0	0	0	0	0	0	0	0.482
GTX0536PRED_011323-T1	2.38	2.35	1.898	1.809	0.207	0.272	1.586	1.775
GTX0536PRED_011324-T1	1.262	1.658	1.842	1.068	0.101	0.276	2.121	0.793
GTX0536PRED_011325-T1	0.171	0.215	0.176	0.207	0.317	0.577	0.053	0.065
GTX0536PRED_011326-T1	0.146	0.134	0.268	0.341	0.675	0.913	0.418	0.179
GTX0536PRED_011327-T1	0.045	0.149	0.074	0.211	0	0	0.048	0.047
GTX0536PRED_011328-T1	1.743	1.424	1.63	1.775	1.368	1.336	2.46	1.871
GTX0536PRED_011329-T1	2.146	1.813	6.538	7.881	2.102	3.643	2.185	2.708
GTX0536PRED_011330-T1	1.197	1.125	1.632	0.774	0.194	0.25	0.981	1.121
GTX0536PRED_011331-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011332-T1	2.239	2.462	3.724	2.953	0.738	0.663	4.479	2.178
GTX0536PRED_011333-T1	0.42	0.026	0.438	0.59	0.232	0.317	0.451	0.442
GTX0536PRED_011334-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011335-T1	0.341	0.217	0.297	0.353	0	0	0.039	0
GTX0536PRED_011336-T1	0.736	0.92	1.398	0.748	0	0	0	0
GTX0536PRED_011337-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011338-T1	0.453	0	1.957	2.288	0	0	2.239	1.358
GTX0536PRED_011339-T1	1.701	1.301	1.017	0.789	1.162	1.585	0.875	0.695
GTX0536PRED_011340-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011341-T1	0	0	0	0	0.225	0.172	0	0
GTX0536PRED_011341-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011342-T1	0.055	0.092	0.014	0.016	0.046	0.044	0.005	0.009
GTX0536PRED_011343-T1	1.434	1.091	1.243	0.592	0.387	0.912	1.167	0.75
GTX0536PRED_011345-T1	0.66	0.539	0.705	1.177	0.021	0	0.412	0.515
GTX0536PRED_011346-T1	0	0	0	0	0	0	0	0.061
GTX0536PRED_011346-T2	0	0	0	0	0	0	0	0.001
GTX0536PRED_011347-T1	2.849	2.289	0.942	0.945	1.093	1.938	0.092	0.177
GTX0536PRED_011348-T1	1.508	1.087	2.002	1.18	0.877	2.155	1.116	1.2
GTX0536PRED_011349-T1	3.96	3.626	3.396	4.048	0	0	3.906	1.657
GTX0536PRED_011349-T2	0	0	0	0	0.48	0.267	0	0.944
GTX0536PRED_011350-T1	18.785	17.303	17.987	15.71	7.945	10.396	16.999	14.821
GTX0536PRED_011351-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011352-T1	1.31	1.013	0.809	0.721	0.133	0.314	0.967	1.044
GTX0536PRED_011352-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011353-T1	2.934	2.93	0.85	0.153	4.678	5.88	3.434	3.328
GTX0536PRED_011354-T1	0.103	0	0	0	0.7	0.419	0	1.258
GTX0536PRED_011355-T1	20.011	36.661	33.094	23.914	1.506	1.913	14.539	10.927
GTX0536PRED_011356-T1	0.338	0.182	0.515	0.331	0.006	0	0.021	0.034
GTX0536PRED_011357-T1	1.74	1.16	0.828	0.834	1.404	1.317	1.126	1.005
GTX0536PRED_011358-T1	7.756	8.303	3.275	2.831	0	0	7.252	17.318
GTX0536PRED_011359-T1	2.891	2.889	3.236	2.727	1.707	2.487	3.198	2.761
GTX0536PRED_011360-T1	3.834	1.649	4.167	2.988	2.063	3.238	3.397	3.134
GTX0536PRED_011361-T1	0	0	0	0	1.536	2.641	0	0
GTX0536PRED_011361-T2	2.791	3.152	5.393	4.397	0	0	3.03	1.645
GTX0536PRED_011362-T1	0	0	8.651	9.443	3.512	1.878	10.35	9.64
GTX0536PRED_011363-T1	0.067	0.074	0.074	0.124	0	0	0.399	0.832
GTX0536PRED_011364-T1	7.718	6.023	6.774	5.161	1.964	1.828	6.25	4.09
GTX0536PRED_011365-T1	1.254	1.245	1.287	1.65	0	0	0.786	0.807
GTX0536PRED_011366-T1	0.869	0.553	0.94	0.896	0.943	1.13	0.657	0.247
GTX0536PRED_011366-T2	0.697	0.996	1.08	0.725	0	0	1.126	0.962
GTX0536PRED_011367-T1	0.038	0	0	0	0.095	0.08	0	0
GTX0536PRED_011368-T1	0.027	0.044	0.044	0	0	0	0.014	0
GTX0536PRED_011369-T1	1.564	1.501	2.455	1	2.463	3.072	1.67	0.841
GTX0536PRED_011370-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011371-T1	29.082	16.065	24.198	20.984	6.908	0.218	33.881	28.616
GTX0536PRED_011372-T1	40.063	48.602	57.017	21.299	51.145	54.139	43.103	35.696
GTX0536PRED_011373-T1	0.168	0.215	0.26	0.108	4.05	5.671	0.276	0.188
GTX0536PRED_011374-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011374-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011375-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011376-T1	56.353	54.532	148.495	51.24	0.362	0	94.414	55.108
GTX0536PRED_011377-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011378-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011379-T1	2.093	3.129	3.687	2.619	3.452	5.909	2.98	2.511
GTX0536PRED_011380-T1	5.336	4.388	3.011	2.84	0.932	0.843	2.99	3.07
GTX0536PRED_011381-T1	2.497	3.715	0.589	0	0	0	1.746	1.607
GTX0536PRED_011382-T1	0.807	0.757	0.725	0.53	1.539	2.521	0.481	0.971
GTX0536PRED_011383-T1	0.137	0.181	0.03	0.051	0	0	0	0.029
GTX0536PRED_011384-T1	0	0	0	0	0	0	0	0.065
GTX0536PRED_011385-T1	5.806	6.092	7.557	6.359	1.284	1.772	1.999	1.955
GTX0536PRED_011386-T1	6.058	4.901	6.704	6.893	0	0	2.978	3.817
GTX0536PRED_011386-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011387-T1	0.596	0.274	0.444	0.443	0.303	0.362	0.744	0.614
GTX0536PRED_011388-T1	27.284	28.933	29.683	23.237	5.629	7.181	18.117	7.803
GTX0536PRED_011389-T1	1.689	1.665	1.806	1.037	1.075	1.261	1.299	1.932
GTX0536PRED_011390-T1	1.176	1.485	2.332	1.387	0.41	0.797	1.621	1.088
GTX0536PRED_011391-T1	0.571	0.791	0.809	0.497	0	0	0.264	0.595
GTX0536PRED_011391-T2	0.36	0.408	0.518	0.953	1.133	1.097	0.837	0.408
GTX0536PRED_011392-T1	3.197	2.463	2.769	2.076	0.458	0.715	2.523	2.153
GTX0536PRED_011393-T1	12.896	21.515	21.201	17.743	3.95	3.889	18.794	16.472
GTX0536PRED_011394-T1	0.099	0.55	0	0	0	0	0	0
GTX0536PRED_011395-T1	1.175	1.543	1.345	1.342	0.137	0.301	1.505	1.439
GTX0536PRED_011396-T1	0.317	0.894	0.59	0.464	0.177	0.496	0.362	0.313
GTX0536PRED_011397-T1	0	0	0	0	0	0	0.052	0
GTX0536PRED_011398-T1	0.578	0.99	0.51	0.335	0	0	0	0
GTX0536PRED_011398-T2	0	0	0	0	0.853	0.944	0.692	0.67
GTX0536PRED_011399-T1	0	0.057	0	0	0	0	0.104	0.216
GTX0536PRED_011400-T1	0.284	0.21	0.318	0.282	0.025	0.079	0.149	0.23
GTX0536PRED_011401-T1	0	0.06	0	0	0	0.028	0	1.402
GTX0536PRED_011402-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011403-T1	0	0	0	0	0.024	0.038	0.013	0
GTX0536PRED_011404-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011404-T2	0	0	0	0	0	0	0	0.021
GTX0536PRED_011405-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011405-T2	0.119	0.016	0	0	0	0	0.048	0.063
GTX0536PRED_011406-T1	1.299	1.332	1.292	1.247	0.552	0.808	2.197	1.456
GTX0536PRED_011406-T2	0	0	0	0	0	0	0	0
GTX0536PRED_011407-T1	0	0	0	0	0	0	0	0
GTX0536PRED_011407-T2	0.835	1.021	0.946	0.434	0.115	0.193	0.523	1.291
GTX0536PRED_011407-T3	0	0	0	0	0	0	0	0
GTX0536PRED_011408-T1	0.41	0.282	0.83	0.962	0	0	0.734	0.99
GTX0536PRED_011409-T1	2.103	1.418	1.641	1.822	1.398	1.595	1.427	1.315
GTX0536PRED_011410-T1	0.483	0.504	0.701	0.19	0.151	0	0.246	0.534
